origin	destination	reason	MODO	HMV	RED	duration	distance	age	gender	FEV	ID	
274 62 1 2 7.25 AM 50 13.5098 51 1 58.47 128165 
62 274 6 2 18.33 PM 40 13.5098 51 1 52.62 128165 
274 24 1 2 6.92 AM 50 11.6953 24 2 58.47 83820 
24 274 6 2 13.38 MD 45 11.6953 24 2 58.47 83820 
259 179 1 2 5.25 AM 30 5.6617 28 1 40.49 104974 
179 259 6 2 14.13 MD 45 5.6617 28 1 40.49 104974 
262 340 4 2 8 AM 120 28.7641 68 1 103.0833333 16877 
340 262 6 2 12.042 MD 95 28.7641 68 1 103.0833333 16877 
262 340 4 2 8 AM 120 28.7641 66 2 103.0833333 66578 
340 262 6 2 12.042 MD 95 28.7641 66 2 103.0833333 66578 
268 268 1 1 3.042 MN 5 0 40 2 42.62177068 58657 
268 268 6 1 19.042 PM 5 0 40 2 42.62177068 58657 
268 268 2 1 11.915 MD 10.2 0 15 2 42.62177068 49140 
268 268 6 1 18.083 PM 10 0 15 2 42.62177068 49140 
268 268 2 1 6.583 AM 10 0 9 1 42.62177068 86504 
268 268 6 1 12.083 MD 10 0 9 1 42.62177068 86504 
259 1 1 2 7.375 AM 45 6.9746 50 2 40.4864227 99569 
1 5 1 1 7.875 AM 15 0.5124 50 2 40.4864227 99569 
5 1 6 1 18.125 PM 15 0.5124 50 2 40.4864227 99569 
1 259 6 2 18.79 PM 55.2 6.9746 50 2 36.43778043 99569 
259 1 2 2 7.375 AM 45 6.9746 17 1 40.4864227 6575 
1 30 2 1 7.875 AM 15 1.1138 17 1 40.4864227 6575 
30 1 6 1 11.667 MD 20 1.1138 17 1 40.4864227 6575 
1 259 6 2 12.165 MD 40.2 6.9746 17 1 40.4864227 6575 
259 1 1 2 5.25 AM 30 6.9746 24 2 40.49 72661 
1 62 1 2 5.63 AM 15 2.7934 24 2 40.49 72661 
62 62 6 1 17.17 PM 20 0 24 2 40.49 72661 
62 262 6 4 17.75 PM 30 9.498 24 2 44.54 72661 
262 259 6 2 18.50 PM 20 3.4624 24 2 40.49 72661 
259 210 2 3 7.08 AM 10 1.6042 8 2 40.49 56067 
210 259 6 3 12.17 MD 20 1.6042 8 2 40.49 56067 
259 259 2 1 17.83 PM 20 0 27 2 40.49 116953 
259 259 6 1 19.00 PM 20 0 27 2 40.49 116953 
265 269 7 2 8.125 AM 15 1.5857 76 1 32.33333333 3613 
269 265 6 2 9.875 AM 15 1.5857 76 1 32.33333333 3613 
265 269 4 2 11.957 MD 15.2 1.5857 26 2 32.33333333 138152 
269 265 6 2 13.875 MD 15 1.5857 26 2 32.33333333 138152 
274 268 3 2 8.083 AM 10 1.235 53 2 58.46706587 138918 
268 274 6 2 10.875 MD 15 1.235 53 2 58.46706587 138918 
274 9 2 2 11.25 MD 30 11.1096 34 2 58.46706587 127484 
9 274 6 2 19 PM 60 11.1096 34 2 58.46706587 127484 
259 24 1 2 8.582 AM 30.2 7.7254 33 2 40.4864227 99921 
24 381 1 2 9.127 AM 24.8 1.902 33 2 40.4864227 99921 
381 5 6 2 18.25 PM 30 2.7617 33 2 40.4864227 99921 
5 259 6 2 18.915 PM 40.2 6.8136 33 2 36.43778043 99921 
259 24 1 2 5.125 AM 15 7.7254 19 2 40.4864227 48702 
24 381 1 2 5.582 AM 30.2 1.902 19 2 40.4864227 48702 
381 5 6 2 14.25 MD 30 2.7617 19 2 40.4864227 48702 
5 259 6 2 14.75 MD 30 6.8136 19 2 40.4864227 48702 
259 18 1 2 4.33 AM 40 6.266 37 1 40.49 25567 
18 259 6 2 17.33 PM 40 6.266 37 1 36.44 25567 
259 259 2 1 6.83 AM 20 0 10 2 40.49 94978 
259 259 6 1 12.17 MD 20 0 10 2 40.49 94978 
259 214 1 2 5.00 AM 30 2.5831 33 1 40.49 2989 
214 288 1 2 5.58 AM 30 13.5337 33 1 40.49 2989 
288 269 6 2 14.75 MD 60 12.1805 33 1 40.49 2989 
269 259 6 2 15.75 MD 30 3.5359 33 1 40.49 2989 
273 278 1 6 19.21 PM 25 3.3768 27 1 38.76 13745 
278 273 6 6 7.21 AM 25 3.3768 27 1 38.76 13745 
273 273 7 1 6.58 AM 10 0 26 2 38.76 130572 
273 273 6 1 6.83 AM 10 0 26 2 38.76 130572 
273 273 7 1 7.83 AM 10 0 26 2 38.76 130572 
273 273 6 1 8.08 AM 10 0 26 2 38.76 130572 
273 273 7 1 12.08 MD 10 0 26 2 38.76 130572 
273 273 6 1 12.33 MD 10 0 26 2 38.76 130572 
273 273 2 1 6.58 AM 10 0 8 1 38.76 40731 
273 273 6 1 12.33 MD 10 0 8 1 38.76 40731 
273 273 2 1 7.83 AM 10 0 5 1 38.76 89970 
273 273 6 1 12.33 MD 10 0 5 1 38.76 89970 
259 22 1 2 5.998 AM 20.2 7.5773 40 1 40.4864227 51865 
22 99 1 2 6.375 AM 15 3.8474 40 1 36.43778043 51865 
99 95 6 1 19.083 PM 10 2.2648 40 1 40.4864227 51865 
95 1 6 4 19.252 PM 9.8 6.9705 40 1 40.4864227 51865 
1 259 6 2 19.665 PM 40.2 6.9746 40 1 40.4864227 51865 
259 259 2 1 12.375 MD 15 0 15 2 40.4864227 122520 
259 259 6 1 16.667 PM 20 0 15 2 40.4864227 122520 
259 259 2 1 12.375 MD 15 0 12 1 40.4864227 20235 
259 259 6 1 16.667 PM 20 0 12 1 40.4864227 20235 
274 276 1 1 7.08 AM 10 0.8985 45 1 58.47 44397 
276 274 6 1 18.08 PM 10 0.8985 45 1 58.47 44397 
364 12 1 2 8.25 AM 30 5.1707 42 1 71.02093945 66805 
12 364 6 2 20.75 PM 30 5.1707 42 1 71.02093945 66805 
364 339 1 2 13.083 MD 70 28.1706 20 2 71.02093945 9790 
339 364 6 2 22.5 MN 60 28.1706 20 2 71.02093945 9790 
364 353 2 1 11.25 MD 30 0.5703 18 2 71.02093945 40460 
354 364 6 1 16.125 PM 15 0.4056 18 2 71.02093945 40460 
216 312 1 4 19.5 PM 60 15.5356 30 1 41.84010417 107594 
312 216 6 4 6.75 AM 90 15.5356 30 1 38.07449479 107594 
216 216 2 1 11.083 MD 10 0 7 2 41.84010417 38209 
216 216 6 1 16.915 PM 10.2 0 7 2 41.84010417 38209 
216 216 2 1 11.083 MD 10 0 6 1 41.84010417 32224 
216 216 6 1 16.915 PM 10.2 0 6 1 41.84010417 32224 
216 15 1 2 20.17 PM 20 4.836 45 1 41.84 26396 
15 216 6 2 9.17 AM 20 4.836 45 1 41.84 26396 
216 262 7 1 6.63 AM 15 0.6986 52 2 41.84 78818 
262 262 1 1 7.13 AM 15 0 52 2 41.84 78818 
262 262 7 1 11.88 MD 15 0 52 2 41.84 78818 
262 216 6 1 12.75 MD 30 0.6986 52 2 41.84 78818 
216 215 2 1 6.63 AM 15 0.5328 12 1 41.84 89078 
215 216 6 1 13.00 MD 60 0.5328 12 1 41.84 89078 
216 262 2 1 6.63 AM 15 0.6986 9 2 41.84 23116 
262 216 6 1 12.75 MD 30 0.6986 9 2 41.84 23116 
216 215 2 1 11.63 MD 15 0.5328 8 2 41.84 42467 
215 216 6 1 5.75 AM 30 0.5328 8 2 41.84 42467 
216 18 3 2 6.333 AM 40 5.7911 71 1 41.84010417 107077 
18 216 6 2 7.792 AM 35 5.7911 71 1 41.84010417 107077 
216 359 1 1 8.375 AM 15 0.2507 71 1 41.84010417 107077 
359 216 6 1 16.667 PM 20 0.2507 71 1 41.84010417 107077 
216 359 5 1 10.25 MD 30 0.2507 67 2 41.84010417 131161 
359 216 6 1 13.75 MD 30 0.2507 67 2 41.84010417 131161 
216 241 4 2 14.625 MD 45 3.3959 63 2 41.84010417 12528 
241 216 6 2 16.625 PM 45 3.3959 63 2 41.84010417 12528 
216 318 1 2 3.875 MN 45 17.7073 50 1 41.84010417 59369 
318 216 6 4 15.875 MD 15 17.7073 50 1 41.84010417 59369 
216 44 7 2 6.5 AM 60 7.0184 20 1 41.84010417 1023 
44 216 6 2 10.5 MD 60 7.0184 20 1 41.84010417 1023 
216 359 2 1 12.375 MD 15 0.2507 16 1 41.84010417 46050 
359 216 6 1 18.125 PM 15 0.2507 16 1 41.84010417 46050 
216 235 1 2 10.42 MD 50 4.3501 73 2 41.84 56275 
235 216 6 2 21.58 PM 50 4.3501 73 2 41.84 56275 
216 242 1 2 7.25 AM 30 3.4147 40 2 41.84 132730 
242 216 6 2 20.75 PM 30 3.4147 40 2 41.84 132730 
216 79 1 4 8.42 AM 50 11.0253 25 2 41.84 103937 
79 216 6 4 18.42 PM 50 11.0253 25 2 39.75 103937 
216 79 1 4 5.50 AM 60 11.0253 21 2 41.84 48521 
79 216 6 4 17.50 PM 60 11.0253 21 2 39.75 48521 
216 7 1 2 13.33 MD 40 6.7904 18 1 41.84 1978 
7 216 6 2 17.58 PM 30 6.7904 18 1 41.84 1978 
216 22 7 2 9.833 AM 40 7.211 40 2 41.84010417 123255 
22 216 6 2 13.917 MD 110 7.211 40 2 41.84010417 123255 
216 187 2 2 15.333 MD 100 4.7482 19 2 41.84010417 72319 
187 216 6 2 22.25 MN 90 4.7482 19 2 41.84010417 72319 
216 18 1 2 7.75 AM 30 5.7911 31 1 41.84 22741 
18 216 6 2 19.25 PM 30 5.7911 31 1 41.84 22741 
216 109 1 2 7.92 AM 50 12.5741 30 1 37.66 49141 
109 216 6 2 21.67 PM 40 12.5741 30 1 41.84 49141 
216 329 1 4 6.33 AM 40 13.8733 28 1 50.21 130825 
329 216 6 4 19.17 PM 40 13.8733 28 1 41.84 130825 
216 216 2 1 6.58 AM 20 0 8 2 41.84 35738 
216 216 6 1 11.83 MD 20 0 8 2 41.84 35738 
216 215 4 1 6.708 AM 25 0.5328 56 2 41.84010417 143249 
215 216 6 1 8.835 AM 19.8 0.5328 56 2 41.84010417 143249 
216 215 7 1 12.167 MD 20 0.5328 25 2 41.84010417 76059 
215 216 6 1 13.335 MD 19.8 0.5328 25 2 41.84010417 76059 
216 216 2 1 8.583 AM 10 0 5 1 41.84010417 44059 
216 216 6 1 15.915 MD 10.2 0 5 1 41.84010417 44059 
216 170 1 2 5.167 AM 80 6.1921 38 1 41.84010417 91194 
170 216 6 2 19 PM 60 6.1921 38 1 41.84010417 91194 
216 23 5 2 8.333 AM 40 7.473 40 2 41.84010417 140387 
23 216 6 2 16.998 PM 80.2 7.473 40 2 41.84010417 140387 
216 356 2 1 11.875 MD 15 0.4974 16 2 41.84010417 43487 
356 216 6 1 17.875 PM 15 0.4974 16 2 41.84010417 43487 
216 95 1 4 6 AM 60 13.0129 18 1 38.91129688 54898 
95 216 6 4 21.5 PM 60 13.0129 18 1 41.84010417 54898 
216 356 2 1 11.875 MD 15 0.4974 13 1 41.84010417 21548 
356 216 6 1 17.875 PM 15 0.4974 13 1 41.84010417 21548 
216 356 2 1 11.875 MD 15 0.4974 14 1 41.84010417 40389 
356 216 6 1 17.875 PM 15 0.4974 14 1 41.84010417 40389 
216 229 2 2 5.75 AM 30 3.9828 27 1 41.84 66270 
229 216 6 2 18.25 PM 30 3.9828 27 1 41.84 66270 
216 79 2 4 7.83 AM 40 11.0253 23 1 38.91 73934 
79 216 6 4 21.17 PM 40 11.0253 23 1 41.84 73934 
216 60 1 3 7.75 AM 30 8.1112 24 1 41.84 2567 
60 216 6 3 17.25 PM 30 8.1112 24 1 50.21 2567 
216 356 2 1 6.13 AM 15 0.4974 13 2 41.84 30069 
356 216 6 1 13.38 MD 15 0.4974 13 2 41.84 30069 
216 5 1 2 6.92 AM 50 6.2008 42 1 41.84 86123 
5 216 6 2 21.08 PM 50 6.2008 42 1 41.84 86123 
216 216 2 1 6.67 AM 20 0 21 2 41.84 99597 
216 216 6 1 18.17 PM 20 0 21 2 41.84 99597 
216 10 1 2 6.50 AM 60 6.2776 19 2 41.84 20519 
10 216 6 2 20.75 PM 30 6.2776 19 2 41.84 20519 
216 377 1 2 6.50 AM 60 9.0833 41 2 37.66 30736 
377 216 6 2 20.50 PM 60 9.0833 41 2 41.84 30736 
216 226 2 1 6.13 AM 15 2.8234 16 1 41.84 114375 
226 216 6 1 12.38 MD 15 2.8234 16 1 41.84 114375 
216 179 2 4 10.42 MD 50 5.4352 18 1 41.84 22211 
179 216 6 4 18.50 PM 60 5.4352 18 1 39.75 22211 
216 216 2 1 12.54 MD 25.2 0 17 2 41.84010417 20694 
216 216 2 1 13.877 MD 24.8 0 17 2 41.84010417 20694 
216 306 1 4 6.67 AM 80 14.9794 60 1 50.21 25137 
306 216 6 4 21.50 PM 60 14.9794 60 1 41.84 25137 
216 11 1 2 7.33 AM 40 5.857 27 1 41.84 78164 
11 216 6 2 18.17 PM 40 5.857 27 1 41.84 78164 
216 60 1 4 6.50 AM 60 8.1112 23 2 38.91 134259 
60 216 6 4 19.50 PM 60 8.1112 23 2 41.84 134259 
216 221 4 5 8.13 AM 15 1.5468 41 2 41.84 71386 
221 216 4 5 10.88 MD 15 1.5468 41 2 41.84 71386 
216 216 2 1 12.13 MD 15 0 13 2 41.84 108712 
216 216 6 1 18.38 PM 15 0 13 2 41.84 108712 
216 216 2 1 6.63 AM 15 0 10 2 41.84 100570 
216 216 6 1 11.83 MD 20 0 10 2 41.84 100570 
216 358 2 1 7.13 AM 15 0.6863 9 2 41.84 113589 
358 216 6 1 12.88 MD 15 0.6863 9 2 41.84 113589 
216 182 2 2 12.50 MD 60 5.0258 23 2 41.84 128848 
182 216 6 2 18.00 PM 60 5.0258 23 2 41.84 128848 
216 193 1 2 14.50 MD 60 2.6678 19 2 41.84 18185 
193 216 6 2 22.08 MN 50 2.6678 19 2 41.84 18185 
216 136 1 2 6.50 AM 60 9.7298 49 1 37.66 7966 
136 216 6 2 18.50 PM 60 9.7298 49 1 41.84 7966 
216 11 1 2 13.33 MD 40 5.857 27 2 41.84 119025 
11 216 6 2 18.17 PM 40 5.857 27 2 41.84 119025 
216 329 1 4 5.375 AM 75 13.8733 27 1 41.84010417 51093 
329 216 6 4 15.5 MD 60 13.8733 27 1 41.84010417 51093 
216 104 1 4 5.375 AM 75 9.7661 27 2 41.84010417 82628 
104 216 6 4 14.875 MD 105 9.7661 27 2 41.84010417 82628 
216 216 2 1 7.583 AM 10 0 5 1 41.84010417 44858 
216 216 6 1 16.083 PM 10 0 5 1 41.84010417 44858 
216 232 7 2 10.333 MD 40 4.4438 31 2 41.84010417 72216 
232 216 6 2 14.665 MD 40.2 4.4438 31 2 41.84010417 72216 
216 216 2 1 12.125 MD 15 0 12 1 41.84010417 97711 
216 216 6 1 18.875 PM 15 0 12 1 41.84010417 97711 
216 216 2 1 12.125 MD 15 0 14 2 41.84010417 101772 
216 216 6 1 18.875 PM 15 0 14 2 41.84010417 101772 
216 5 1 2 6.75 AM 30 6.2008 24 2 41.84010417 59205 
5 216 6 2 18.75 PM 30 6.2008 24 2 41.84010417 59205 
216 5 1 2 6.75 AM 30 6.2008 17 1 41.84010417 4314 
5 216 6 2 18.75 PM 30 6.2008 17 1 41.84010417 4314 
216 355 2 1 6.083 AM 10 0.6891 4 2 41.84010417 90488 
355 216 6 1 12.915 MD 10.2 0.6891 4 2 41.84010417 90488 
216 96 1 2 5.50 AM 60 12.3466 48 2 41.84 48968 
96 216 6 2 18.50 PM 60 12.3466 48 2 41.84 48968 
216 216 2 1 12.63 MD 15 0 16 2 41.84 104946 
216 216 6 1 18.63 PM 15 0 16 2 41.84 104946 
216 11 3 2 8.25 AM 30 5.857 65 2 41.84010417 84226 
11 216 6 2 11.25 MD 30 5.857 65 2 41.84010417 84226 
216 356 2 1 6.333 AM 10 0.4974 13 1 41.84010417 142012 
356 216 6 1 12.915 MD 10.2 0.4974 13 1 41.84010417 142012 
216 72 1 2 7 AM 60 11.1873 35 1 41.84010417 19650 
72 216 6 2 17.5 PM 60 11.1873 35 1 41.84010417 19650 
216 6 1 2 6.75 AM 30 6.6708 35 2 41.84010417 50948 
6 216 6 2 15.75 MD 30 6.6708 35 2 41.84010417 50948 
216 30 4 2 14.25 MD 30 6.7901 63 1 41.84010417 133411 
30 216 6 2 19.75 PM 30 6.7901 63 1 41.84010417 133411 
216 30 1 2 5.5 AM 60 6.7901 35 2 41.84010417 20383 
30 216 6 2 17.5 PM 60 6.7901 35 2 41.84010417 20383 
216 44 1 2 8.417 AM 50 7.0184 30 1 41.84010417 17057 
44 216 6 2 20.5 PM 60 7.0184 30 1 41.84010417 17057 
216 226 2 1 6.125 AM 15 2.8234 18 2 41.84010417 131129 
226 216 6 1 12.375 MD 15 2.8234 18 2 41.84010417 131129 
216 30 2 1 12.125 MD 15 6.7901 15 2 41.84010417 122184 
30 216 6 1 18.875 PM 15 6.7901 15 2 41.84010417 122184 
216 226 2 1 6.125 AM 15 2.8234 13 1 41.84010417 50329 
226 216 6 1 12.375 MD 15 2.8234 13 1 41.84010417 50329 
215 387 1 4 5.5 AM 60 8.532 33 1 41.5107438 18105 
387 215 6 4 15.417 MD 50 8.532 33 1 41.5107438 18105 
215 82 1 4 8.75 AM 90 12.221 53 2 41.51 122835 
82 215 6 4 18.25 PM 90 12.221 53 2 39.44 122835 
215 261 1 2 8.13 AM 15 1.579 14 2 41.51 59870 
261 215 6 2 18.17 PM 20 1.579 14 2 41.51 59870 
215 20 1 2 7.71 AM 25 6.5415 26 1 41.51 73139 
20 215 6 2 18.13 PM 45 6.5415 26 1 41.51 73139 
215 20 1 6 7.75 AM 30 6.5415 20 1 41.51 81005 
20 24 6 6 18.13 PM 45 0.8894 20 1 41.51 81005 
215 337 1 4 5.00 AM 120 20.3207 55 2 41.51 138476 
337 215 6 4 15.75 MD 90 20.3207 55 2 41.51 138476 
215 215 1 1 9.083 AM 10 0 20 1 41.5107438 25976 
215 215 6 1 22.375 MN 15 0 20 1 41.5107438 25976 
215 62 1 2 6.75 AM 60 8.9657 45 2 41.5107438 87737 
62 215 6 2 17.5 PM 60 8.9657 45 2 41.5107438 87737 
215 55 1 3 8.00 AM 30 7.683 27 1 41.51 128253 
55 215 6 3 17.00 PM 30 7.683 27 1 33.21 128253 
215 63 1 3 7.83 AM 20 9.7751 27 1 29.06 128253 
63 215 6 3 17.17 PM 20 9.7751 27 1 33.21 128253 
366 269 3 4 9.625 AM 45 4.8994 65 1 71.02093945 99466 
269 366 6 4 12.333 MD 40 4.8994 65 1 71.02093945 99466 
366 369 2 3 12.335 MD 19.8 0.4715 16 1 71.02093945 119272 
369 366 6 3 17.375 PM 15 0.4715 16 1 71.02093945 119272 
366 371 2 3 6.625 AM 45 0.9584 13 2 71.02093945 122968 
371 366 6 3 12.25 MD 30 0.9584 13 2 71.02093945 122968 
366 371 2 3 12.585 MD 49.8 0.9584 8 2 71.02093945 147688 
371 366 6 3 18.042 PM 35 0.9584 8 2 71.02093945 147688 
366 371 2 3 12.585 MD 49.8 0.9584 6 1 71.02093945 132899 
371 366 6 3 18.042 PM 35 0.9584 6 1 71.02093945 132899 
215 222 7 2 6.833 AM 40 2.2216 40 2 41.5107438 136716 
222 215 6 2 7.667 AM 20 2.2216 40 2 41.5107438 136716 
215 355 1 1 6.998 AM 20.2 1.0298 47 2 41.5107438 134402 
355 215 6 1 17.167 PM 20 1.0298 47 2 41.5107438 134402 
215 274 1 2 7.5 AM 60 4.5963 21 2 37.35966942 2692 
274 215 6 2 17.75 PM 90 4.5963 21 2 41.5107438 2692 
215 24 7 4 7.75 AM 30 7.1949 50 2 38.60 49574 
24 215 6 4 10.04 MD 45 7.1949 50 2 41.51 49574 
215 156 1 2 7.08 AM 70 6.4615 31 1 37.36 19263 
156 215 6 2 18.83 PM 100 6.4615 31 1 41.51 19263 
215 231 2 3 7.75 AM 30 4.5806 32 1 29.06 637 
231 215 7 3 12.75 MD 30 4.5806 32 1 41.51 637 
215 231 2 3 13.75 MD 30 4.5806 32 1 41.51 637 
231 215 6 3 16.75 PM 30 4.5806 32 1 41.51 637 
215 104 1 2 4.54 AM 35 9.8266 30 2 41.51 146116 
104 215 6 4 15.38 MD 45 9.8266 30 2 41.51 146116 
215 279 1 2 5.25 AM 30 4.6719 32 2 41.5107438 97652 
279 215 6 2 19.333 PM 40 4.6719 32 2 41.5107438 97652 
215 20 1 2 5.333 AM 40 6.5415 24 2 41.5107438 105175 
20 215 6 2 20.75 PM 90 6.5415 24 2 41.5107438 105175 
215 44 1 2 7.375 AM 45 7.232 19 1 41.5107438 9655 
44 215 6 2 15.625 MD 75 7.232 19 1 41.5107438 9655 
215 382 1 4 6.5 AM 60 9.8055 40 1 38.60499174 140644 
382 215 6 4 19.5 PM 60 9.8055 40 1 41.5107438 140644 
215 250 1 6 7.38 AM 45 2.0383 30 1 41.51 101772 
250 215 6 6 20.25 PM 30 2.0383 30 1 41.51 101772 
215 318 1 4 8.375 AM 45 17.7503 30 1 41.5107438 66647 
318 215 6 4 19.375 PM 45 17.7503 30 1 41.5107438 66647 
215 318 1 4 6.375 AM 45 17.7503 29 2 49.81289256 93523 
318 215 6 4 17.375 PM 45 17.7503 29 2 45.08066777 93523 
215 92 1 4 6.00 AM 80 13.5905 48 1 38.60 4523 
92 215 6 4 18.17 PM 80 13.5905 48 1 39.44 4523 
215 308 1 4 6.13 AM 75 14.7195 22 1 49.81 36099 
308 215 6 4 18.25 PM 90 14.7195 22 1 45.08 36099 
215 8 1 2 5.25 AM 30 6.9444 26 2 41.5107438 116758 
8 215 6 2 17 PM 120 6.9444 26 2 41.5107438 116758 
215 76 1 4 7.208 AM 25 10.8397 34 1 38.60499174 109137 
76 215 6 4 17.5 PM 60 10.8397 34 1 39.43520661 109137 
215 104 1 2 6 AM 60 9.8266 33 2 37.35966942 55941 
104 215 6 2 14.583 MD 70 9.8266 33 2 41.5107438 55941 
215 118 1 2 6.21 AM 124.8 9.6853 40 2 37.35966942 58834 
118 5 7 2 15.665 MD 40.2 4.5375 40 2 41.5107438 58834 
5 215 6 2 18 PM 30 6.2549 40 2 41.5107438 58834 
166 77 1 2 7.207 AM 45.2 7.3643 37 2 55.36363636 53789 
77 166 6 2 16.25 PM 30 7.3643 37 2 55.36363636 53789 
166 166 2 1 8.375 AM 15 0 5 2 55.36363636 80380 
166 166 6 1 16.125 PM 15 0 5 2 55.36363636 80380 
215 2 1 2 8.75 AM 30 6.5764 26 2 41.5107438 136852 
2 215 6 2 18.25 PM 30 6.5764 26 2 41.5107438 136852 
215 29 1 2 6.5 AM 60 7.4518 25 1 41.5107438 52432 
29 215 6 2 18.5 PM 60 7.4518 25 1 41.5107438 52432 
215 18 1 2 5.25 AM 30 5.8139 29 1 41.51 43424 
18 166 1 1 8.63 AM 75 3.6594 29 1 41.51 43424 
166 215 6 2 21.13 PM 45 6.5921 29 1 41.51 43424 
164 269 1 2 7.25 AM 30 9.3218 47 1 16.40 83612 
269 339 1 2 9.42 AM 50 32.0598 47 1 16.40 83612 
339 10 1 2 12.42 MD 50 22.5064 47 1 16.40 83612 
10 164 6 2 14.17 MD 20 3.9383 47 1 16.40 83612 
164 200 3 2 5.25 AM 30 3.1432 43 2 16.40 114676 
200 164 6 2 20.75 PM 30 3.1432 43 2 16.40 114676 
164 329 1 3 10.13 MD 15 8.5956 23 1 16.40 24696 
329 164 6 3 17.13 PM 15 8.5956 23 1 22.96 24696 
164 10 7 2 9.17 AM 20 3.9383 22 2 16.40 5495 
10 164 6 2 13.17 MD 20 3.9383 22 2 16.40 5495 
164 10 7 2 16.17 PM 20 3.9383 22 2 16.40 5495 
10 164 6 2 18.67 PM 20 3.9383 22 2 14.76 5495 
164 10 7 2 9.17 AM 20 3.9383 17 2 16.40 84363 
10 164 6 2 13.17 MD 20 3.9383 17 2 16.40 84363 
164 10 7 2 16.17 PM 20 3.9383 17 2 16.40 84363 
10 164 6 2 18.67 PM 20 3.9383 17 2 14.76 84363 
215 307 1 4 6.38 AM 45 16.6999 43 1 49.81 2485 
307 215 6 4 17.54 PM 65 16.6999 43 1 45.08 2485 
215 6 1 2 7.50 AM 40 6.7283 40 2 41.51 96510 
6 215 6 2 18.33 PM 40 6.7283 40 2 41.51 96510 
215 18 7 2 14.667 MD 20 5.8139 58 1 41.5107438 104567 
18 215 6 2 18.75 PM 30 5.8139 58 1 41.5107438 104567 
215 18 1 2 6.25 AM 30 5.8139 43 1 41.5107438 111612 
18 236 1 2 9.25 AM 30 2.8144 43 1 41.5107438 111612 
236 215 6 1 10 MD 60 4.6355 43 1 41.5107438 111612 
215 18 1 2 6.25 AM 30 5.8139 17 1 41.5107438 32909 
18 236 1 2 9.25 AM 30 2.8144 17 1 41.5107438 32909 
236 215 6 1 10 MD 60 4.6355 17 1 41.5107438 32909 
215 9 1 2 7.125 AM 45 6.5341 20 1 41.5107438 21783 
9 215 6 2 17.5 PM 60 6.5341 20 1 41.5107438 21783 
215 399 1 3 14.25 MD 30 9.2847 27 1 41.51 51145 
399 215 6 3 21.21 PM 25 9.2847 27 1 41.51 51145 
215 263 1 6 6.125 AM 15 1.2979 46 1 41.5107438 26807 
263 215 6 6 16.917 PM 20 1.2979 46 1 41.5107438 26807 
215 79 1 4 5.125 AM 75 11.1391 21 1 41.5107438 102872 
79 215 6 4 17 PM 60 11.1391 21 1 39.43520661 102872 
215 4 1 2 7.375 AM 45 5.8153 41 1 41.5107438 74560 
4 215 6 2 17.375 PM 45 5.8153 41 1 41.5107438 74560 
215 6 1 2 7.417 AM 50 6.7283 24 1 41.5107438 141034 
6 215 6 2 18.417 PM 50 6.7283 24 1 41.5107438 141034 
215 233 4 2 9.75 AM 30 4.3726 24 2 41.5107438 64547 
233 215 6 2 13.75 MD 30 4.3726 24 2 41.5107438 64547 
215 233 4 2 9.75 AM 30 4.3726 24 2 41.5107438 64547 
233 215 6 2 13.75 MD 30 4.3726 24 2 41.5107438 64547 
215 78 1 4 6 AM 60 10.8671 28 1 38.60499174 70577 
78 215 6 4 18.5 PM 60 10.8671 28 1 39.43520661 70577 
215 269 2 2 7.667 AM 20 3.5352 16 2 37.35966942 69739 
269 215 6 2 12.75 MD 30 3.5352 16 2 41.5107438 69739 
215 13 7 2 9.25 AM 30 5.4194 71 1 41.5107438 32468 
13 215 6 2 17.625 PM 45 5.4194 71 1 41.5107438 32468 
215 20 1 1 8.333 AM 40 6.5415 52 1 41.5107438 62150 
20 215 6 1 18.25 PM 90 6.5415 52 1 41.5107438 62150 
215 63 1 4 5.75 AM 30 9.7751 25 1 41.5107438 84429 
63 215 6 4 14.5 MD 60 9.7751 25 1 41.5107438 84429 
215 183 1 2 7.333 AM 40 4.3415 24 2 37.35966942 39420 
183 215 6 2 16.375 PM 45 4.3415 24 2 41.5107438 39420 
215 269 7 5 9.63 AM 15 3.5352 51 2 41.51 141038 
269 215 6 5 12.83 MD 20 3.5352 51 2 41.51 141038 
215 178 1 3 6.13 AM 15 5.2685 32 1 41.51 143223 
178 215 6 3 18.13 PM 15 5.2685 32 1 87.17 143223 
215 269 7 5 9.58 AM 10 3.5352 29 2 41.51 138354 
269 215 6 5 12.83 MD 20 3.5352 29 2 41.51 138354 
215 13 1 2 17.96 PM 15 5.4194 29 2 41.51 138354 
13 215 6 2 7.00 AM 60 5.4194 29 2 41.51 138354 
215 151 1 3 7.67 AM 40 8.2551 24 2 41.51 50591 
151 215 6 3 18.17 PM 20 8.2551 24 2 87.17 50591 
215 329 1 4 8.75 AM 60 13.9597 18 1 41.51 52014 
329 215 6 4 20.00 PM 60 13.9597 18 1 41.51 52014 
215 334 1 4 6.625 AM 75 16.1485 27 1 49.81289256 48176 
334 215 6 4 14.625 MD 75 16.1485 27 1 41.5107438 48176 
215 317 1 4 5.88 AM 45 17.525 44 1 41.51 73824 
317 215 6 4 22.50 MN 60 17.525 44 1 41.51 73824 
215 358 1 1 4.13 AM 15 1.1289 21 1 41.51 78864 
358 215 6 1 19.13 PM 15 1.1289 21 1 41.51 78864 
